ra,dec,parallax,parallax_over_error,bp_rp,phot_g_mean_mag,source_id,pmra,pmdec,ruwe
98.898455977754,4.880812397328442,1.5027935603623561,15.42034,1.8364372,17.566889,3130945259439718656,-7.841452565689034,10.665173579732025,0.9998175
98.91040153143629,4.891961932864312,0.8082728437012422,45.780952,0.95530415,14.149882,3130945298097101056,-3.6667682817154303,-3.2777576896243112,1.085172
98.94444791111214,4.912915221536818,2.1493965928279657,32.4095,1.9437342,16.85468,3130945813493154048,-3.508144977486629,-6.246192449220081,0.8950001
98.8316617763129,4.904520498282033,0.8398413560458307,12.816495,1.4064684,16.674648,3130946225810057856,1.4600891203995197,-4.777035905618954,1.2329669
98.81392628011046,4.916075707591682,0.9719818580681796,11.300511,1.6989784,17.498531,3130946500687966336,1.5511147855995295,-3.020147673466105,0.8857061
98.74304064640957,4.893941206628646,0.4930185989340744,5.1898913,1.8843517,17.508291,3130947497120406272,3.836740574720242,4.083917143229912,1.0405291
98.62138696075779,4.932258125922908,0.7012246648032647,6.5450945,1.8343678,17.684822,3130948764133095168,-1.9819514666846347,1.1394572542673207,0.97708553
98.73956090835313,4.969375325033501,0.9067410808372374,13.132986,1.5829601,16.95864,3130949146387448960,1.7462575839605203,-8.452797227826911,0.96074176
98.80726116213853,4.946919890782605,0.6300017290145085,7.7991395,1.7886219,17.189575,3130949554407094016,4.086516805709431,-1.3186096416456523,1.0296786
98.78928356067156,4.9666250417890785,3.503804830580165,79.28581,2.1472893,16.106415,3130949627424146048,-9.165880038505854,1.4377473415153192,1.0198203
98.81185212028122,4.958679251833728,1.6866164477315713,56.417713,1.2212572,15.142892,3130949661783881600,-1.485380815868694,-6.868029715635592,1.1120359
98.8234833023924,4.983466281543042,1.8676231545374702,128.54457,1.0035801,12.342442,3130950138521824000,-1.089911770000569,-23.288067914424584,1.1856768
98.7814612819796,5.029931297569122,0.5073088668462549,6.5589795,1.6814995,17.343132,3130951242331485440,0.23861907504623073,-1.8373827172257988,1.0676606
98.80839364594638,5.050634864727396,1.038407254667407,9.220701,2.0762901,17.904165,3130951414130176128,5.962249413514801,-12.079164725622592,0.98327386
99.06041158114515,4.8557003691082965,0.8074927376052524,44.23696,0.5156975,12.988893,3130953166477147008,-0.9758188806588444,-2.686863619465264,1.0646778
99.06680460831461,5.000522304963409,0.4462593507814191,5.2468038,1.534893,17.254171,3130959763546849920,2.0212336997190268,-1.0255330867149282,1.0351586
98.97362897986505,5.034825483941869,0.48783227928742173,5.0861297,1.6254654,17.634642,3130971170980009728,-1.0503508090789513,-4.218403772346098,0.901502
98.9997213336208,5.067384603378041,1.9275549845894195,85.63023,1.1664486,14.665187,3130972682808472832,-0.6718258996058539,-12.750526123049733,1.0420007
98.91400659411114,5.075328381697659,1.1091733890579147,8.174546,1.6946049,17.912182,3130974572594114176,0.9890756379962894,-0.5591718824697036,1.0353926
98.82510233683516,5.066718903653524,0.4241530874531859,16.36271,0.9038935,15.043313,3130974881831480192,0.06835259346332868,-2.4571745073757163,0.8821472
98.84889047291469,5.080816377723662,0.7857757607361027,6.7927527,1.8336182,17.946234,3130975014973354880,2.3095769478274244,-0.8039275938516103,1.0071136
98.85683670386527,5.083458067067198,0.5678914398840565,9.211139,1.5596161,16.805527,3130975049333095424,2.7209084852016696,-3.5399526898603026,0.9932083
99.02969755952041,5.149089251400822,0.3333767624887953,10.322533,1.2000523,15.411777,3130976599818595840,0.17770333721012177,-1.7843875375871638,0.9969953
98.91431056026592,5.156101730236231,1.0312527241112563,12.802038,1.8640175,17.05927,3130977321372894464,-0.698630888307997,-4.2544688659869925,0.9777836
98.93587033608463,5.185154352145062,0.5932525705726535,15.559837,1.4004517,15.736897,3130977836768968192,0.9605707013036416,-4.206037011428924,0.995823
98.96475530646046,5.2157360414120255,1.1423811392917707,9.521732,1.6178265,17.479362,3130978072990139392,0.07854658388744595,-1.5434518909326427,1.2325417
